Link,Job title,Company name,Location,Description,Seniority level,Employment type,Job function,Industries
https://www.linkedin.com/jobs/view/data-scientist-at-nlb-services-3757461432?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=huA3iaIROwaD4HOFwuVq9g%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card,Data Scientist,NLB Services,"New York, United States","Job DescriptionWe are seeking a talented and experienced Machine Learning Engineer with expertise in GCP, Vertex AI, AWS, AI, and ML Operations to join our dynamic team. As a Machine Learning Engineer, you will play a key role in designing, developing, and deploying cutting-edge machine learning models and algorithms, leveraging cloud-based platforms and advanced technologies.RequirementsSkills and Qualifications:Design and implement scalable and efficient machine learning pipelines, ensuring data quality and integrity throughout the process.Develop and train machine learning models using various techniques, such as deep learning, reinforcement learning, and natural language processing.Deploy machine learning models to production environments, leveraging cloud platforms like Google Cloud Platform (GCP) Vertex AI and Amazon Web Services (AWS).Implement ML Ops practices to streamline the machine learning development lifecycle, including version control, automated testing, and continuous integration/continuous deployment (CI/CD) pipelines.Monitor and evaluate the performance of deployed models, identifying and addressing issues or bottlenecks.Collaborate with DevOps teams to ensure the scalability, availability, and reliability of machine learning systems.Stay up-to-date with the latest advancements in machine learning, cloud technologies, and ML Ops practices, and proactively recommend innovative solutions to improve our processes and capabilities.Requirement Bachelor's or Master's degree in Computer Science, Engineering, or a related field.Proven experience as a Machine Learning Engineer, Data Scientist, or similar role.Strong understanding of machine learning algorithms, statistical models, and deep learning frameworks.Proficiency in programming languages such as Python, Java, or Scala.Extensive experience with cloud platforms like Google Cloud Platform (GCP), Vertex AI Solid understanding of ML Ops principles and experience with relevant tools and technologies (e.g., Docker, Kubernetes, Jenkins, Git).Familiarity with data engineering principles, including data pipelines, ETL processes, and data warehousing.Strong problem-solving and analytical skills, with the ability to work in a fast-paced and collaborative environment.Excellent communication and teamwork abilities, with the capacity to explain complex concepts to both technical and non-technical stakeholders.",Mid-Senior level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
https://www.linkedin.com/jobs/view/data-scientist-at-american-recruiting-consulting-group-3754698252?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=cI1Xy4GmjXyvSW%2BlaR18Mw%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card,Data Scientist,American Recruiting & Consulting Group,"Jacksonville, FL","Sr. Data Scientist - RemoteARC Group has an immediate opportunity for a Sr. Data Scientist with experience working with Unstructured Content, NLP, Python, R, ML, SAS for a client based in Jacksonville, FL. This position is starting out as a contract position running through May 2024 with strong potential to extend longer or possibly convert to FTE. This is a fantastic opportunity to get onboard with an established and well-respected organization that offers tremendous career growth opportunities!Candidates must have permanent work authorization and work for any employer without sponsorship now or in the future. Third party candidates are not eligible for this role.100% Remote!Reference# 14782-1Must Have Skills:unstructured contentText ClassificationNLPPythonPyTorchJob Description:Data Scientists produce innovative solutions driven by exploratory data analysis from complex and high-dimensional datasets. Apply knowledge of statistics, data modeling, and advanced mathematics to recognize patterns, identify opportunities, pose business questions, and make valuable discoveries. Use a flexible, analytical approach to design, develop, and evaluate predictive models. Generate and test hypotheses. The Data Scientist proactively seeks to develop their skillsets and provide value-added support within the Data Science team.Essential functions:Communication & Project OwnershipSupport large projects, and manage smaller projects in their entiretyPartner with senior team members to assess customer needs and define business questions. Emerging ability to influence customers to take action on analytical insights.Communicate results and insights, both verbally and written (including visual graphics), in a clear and concise manner to a non-technical audience.Identify and communicate roadblocks.Work on multiple concurrent projects and accommodate frequent interruptions and changing prioritiesEffectively participate in meetings with customers and emerging ability to guide discussion and decision making.Data AnalysisAcquire and bring structure to data so that it can be used in existing and new data systems.Build tools that help you and the other Data Scientists translate insights into action at scale.Identify, define and translate business needs/problems into analytical questions.Design and execute experiments, models, algorithms, and visualizationsUnderstand data sources and limitations, warehousing system and the impact of the data on business decisions.Identify, retrieve, and manipulate data from internal and external datasets.Apply statistical and computational methodologies to provide actionable insights and identify opportunities that optimize quality, consumer experience, and healthcare costs.Develop scalable, efficient, and automated processes for large scale data analyses and model development, validation, and implementation.Reporting & OtherContribute to technical reports, white papers, and publications.Stay current on new processes and technology in Data Science and communicate findings to teamPerform all other tasks as assignedJob Requirements:Requires experience with Object oriented programming such as Python or Java. and statistical packages 3 years of SAS, SAS EG, and SAS EM, 1 yr of R or Python.Requires expert proficiency in SQLRequires experience with visual analytical packages such as Tableau or Microsoft Power BIStrong analytical and problem-solving skillsExperience in supporting large projects, and manage smaller projects in their entiretyAbility to partner with senior team members to assess customer needs and define business questions. Emerging ability to influence customers to take action on analytical insights.Ability to communicate results and insights, both verbally and written (including visual graphics), in a clear and concise manner to a non-technical audience.Must have applied experience with advanced analytics e.g. predictive analytics modelsMust have applied experience in Machine LearningExperience in Big Data - e.g. HadoopBusiness Intelligence tool developmentOther programming experience - Java, Perl, Python, UNIX/Linux scriptingHealthcare, medical, or pharmaceutical work experienceExperience with analysis around quality, consumer experience, and healthcare costsExperience in consumer analyticsExperience in business analyticsRequired Experience:5-8 years related work experience in advanced analytics or equivalent combination of transferable experience and educationRequired Education:Related Bachelors degree in Data Science, Applied Mathematics, Computer science (e.g. specialization: Machine learning/Artificial Intelligence /Visualization, databases, and Big Data), Statistics, Epidemiology, Health Services Research, or closely related field with Data Science specialization or additional related equivalent work experienceMust Have Skills:unstructured contentText ClassificationNLPPythonPyTorchNice to Have Skills: Healthcare experience, Medical Records experienceRequired Experience: 5-8 years related work experience in advanced analytics or equivalent combination of transferable experience and educationWould you like to know more about our new opportunity? For immediate consideration, please send your resume directly to Suresh Gaddala at suresh@arcgonline.com, or apply online while viewing all of our open positions at www.arcgonline.com.ARC Group is a Forbes-ranked a top 20 recruiting and executive search firm working with clients nationwide to recruit the highest quality technical resources. We have achieved this by understanding both our candidate's and client's needs and goals and serving both with integrity and a shared desire to succeed.ARC Group is proud to be an equal opportunity workplace dedicated to pursuing and hiring a diverse workforce.Position offered by “No Fee agency.”Would you like to know more about our new opportunity? For immediate consideration, please send your resume directly to Suresh Gaddala at suresh@arcgonline.com, or apply online while viewing all of our open positions at www.arcgonline.com.ARC Group is a Forbes-ranked a top 20 recruiting and executive search firm working with clients nationwide to recruit the highest quality technical resources. We have achieved this by understanding both our candidate's and client's needs and goals and serving both with integrity and a shared desire to succeed.ARC Group is proud to be an equal opportunity workplace dedicated to pursuing and hiring a diverse workforce.Position offered by “No Fee agency.”Powered by JazzHR1j5RG2N42u",Mid-Senior level,Contract,Engineering and Information Technology,Internet Publishing
https://www.linkedin.com/jobs/view/data-scientist-pay-rate-%2443-35-hr-at-stellar-professionals-3748447141?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=iwaNRCaA4HSTpBRSrSiRVw%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card,Data Scientist//Pay rate: $43.35/hr,Stellar Professionals,"Indianapolis, IN","Skills RequiredExperience with the Microsoft Power BI Desktop/ServiceProficiency in designing data models that underpin reports and dashboards.Experience with DAX, a formula language used in Power BI for calculations and data manipulation.Skills in transforming raw data into a format suitable for analysis.Experience in creating visually compelling and informative reports and dashboards.Knowledge of connecting to various data sources, such as databases, cloud services, and APIs.Familiarity with SQL for querying databases.An ability to work with data, including data cleansing and transformation.The capacity to extract insights and trends from data.Translating data insights into understandable narratives for non-technical stakeholders.Experience with Microsoft Power BI external related tools",Entry level,Contract,Engineering and Information Technology,"Information Services, Government Relations Services, and Government Administration"
https://www.linkedin.com/jobs/view/deep-learning-engineer-at-cyberjin-3755336443?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=HgRKI%2BBQ7sPhRGJ10Ne45w%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card,Deep Learning Engineer,Cyberjin,"San Francisco, CA","Ideal candidate traits💪 Enjoys significant ownership over user-facing product🧑‍💻 Can work independently📑 Is comfortable turning research papers into product🧠 Has 2 - 10 years experience with deep learning or has a PhD in a STEM field💨 Builds with a product-first approach. You ship code quickly and care about the real world impact of your code.🐍 Python expertise strongly preferred - however, candidates with deep learning experience in a different language will be considered🔧 Familiarity with Tensorflow preferredPowered by JazzHR44QA9LKj8X",Mid-Senior level,Full-time,Engineering and Information Technology,Internet Publishing
https://www.linkedin.com/jobs/view/senior-data-scientist-at-sofi-3757404895?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=U4FBDtqCpY9hM1m%2FejKSJQ%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card,Senior Data Scientist,SoFi,"Cottonwood Heights, UT","Employee Applicant Privacy NoticeWho we are:Shape a brighter financial future with us.Together with our members, we’re changing the way people think about and interact with personal finance.We’re a next-generation fintech company using innovative, mobile-first technology to help our millions of members reach their goals. The industry is going through an unprecedented transformation, and we’re at the forefront. We’re proud to come to work every day knowing that what we do has a direct impact on people’s lives, with our core values guiding us every step of the way. Join us to invest in yourself, your career, and the financial world.The roleSoFi’s Credit team manages credit risk activities for our lending products (Student Loan Refinance, Private Student Loan, Personal Loan, Credit Card, and Mortgage) - including credit strategies/policies for new account origination, income and employment verification, portfolio management, collections/recovery strategies and operations, and risk and operational data science and analytics. The team designs data-driven strategies to ensure the growth in lending is consistent with the company’s risk appetite and helps create the products and experiences that put our members’ interests first.The Senior Credit Strategy Analyst / Senior Data Scientist will work in the Credit team and have responsibilities to analyze and evaluate data to develop and propose value-added credit risk strategies for SoFi’s lending products, including Personal Loan, Student Loan Refinance, Private Student Loan, and Credit Card. The initial focus of the role will be on income and employment verification strategy for Personal Loan, Student Loan Refinance, and Private Student Loan, but the candidate may get opportunities to work on other functions in the future.The Senior Credit Strategy Analyst / Senior Data Scientist will collaborate with cross-functional teams such as Business Units, Capital Markets, Product, and Engineering, and use business knowledge and quantitative and analytical skills to drive revenue, control risk, and provide value to the company and consumers.The ideal candidate will possess a data-driven analytics background and the strategic acumen to direct a function that draws strategic insights from data using database and statistical analysis tools to inform decisions and support SoFi’s overarching strategic goals relative to loss prevention and profit optimization. They bring new ways of thinking, data sources, technologies, and capabilities to SoFi.What you’ll do: Innovate… Bring your brightest ideas to building risk strategies. This means you will architect the pre-screen, underwriting, and income/employment verification strategies. Data Driven… Your deep analysis will power the future of lending with an optimal real-time data ecosystem – including multi-product internal, bureau, third-party, and alternative data sources and uses. Iterate, learn, innovate… We are all responsible for innovation and must embrace data-driven decisions.Control the Risk and Drive Performance Outcomes … Understand credit risk and develop approaches to mitigate loss and responsibly grow revenue. Monitor the performance of strategies and portfolios. Document and communicate results and escalate issues as necessary. Identify gaps/opportunities and drive actions. Grow, Grow, Grow!… Be inspired by dynamic leaders and our rapidly growing business. We want YOU to be an inspired leader of tomorrow, so we are recruiting the best, brightest, and passionately quantitative team members.What you’ll need:4+ years of related experienceBusiness acumen and work experience in the consumer lending business (loans or credit cards)Direct experience in the credit strategy analytical life cycle, including strategy and decision tree development, presentation, implementation validation, and post-implementation monitoringProven analytical skills in conducting sophisticated analysis using customer performance data, bureau attributes, and other 3rd party variables to solve business problemsProficient skills in Excel, SQL, and PythonA demonstrated ability to synthesize and communicate analysis to business partners and senior managementHigh motivation to drive results, eager to learn, and able to work collaboratively in a fluid environmentKnowledge/skills in analytical and modeling techniques such as Decision Trees, regression, logistic regression, A/B Testing, and TableauPreferred: 4+ years of consumer lending credit strategy work experience; income/employment verification expertise is a plusPreferred: Experience in analyzing and testing credit strategies or models to meet the fair lending requirementsPreferred: Advanced degree (Master’s or PhD) with a quantitative major such as Statistics, Mathematics, Engineering, or Computer ScienceCompensation And BenefitsThe base pay range for this role is listed below. Final base pay offer will be determined based on individual factors such as the candidate’s experience, skills, and location.To view all of our comprehensive and competitive benefits, visit our Benefits at SoFi page!SoFi provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion (including religious dress and grooming practices), sex (including pregnancy, childbirth and related medical conditions, breastfeeding, and conditions related to breastfeeding), gender, gender identity, gender expression, national origin, ancestry, age (40 or over), physical or medical disability, medical condition, marital status, registered domestic partner status, sexual orientation, genetic information, military and/or veteran status, or any other basis prohibited by applicable state or federal law.Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.New York applicants: Notice of Employee RightsSoFi is committed to embracing diversity. As part of this commitment, SoFi offers reasonable accommodations to candidates with physical or mental disabilities. If you need accommodations to participate in the job application or interview process, please let your recruiter know or email accommodations@sofi.com.Due to insurance coverage issues, we are unable to accommodate remote work from Hawaii or Alaska at this time.Internal EmployeesIf you are a current employee, do not apply here - please navigate to our Internal Job Board in Greenhouse to apply to our open roles.",Not Applicable,Full-time,Engineering and Information Technology,Financial Services
https://www.linkedin.com/jobs/view/senior-data-scientist-at-sofi-3757408625?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=rQYkfBcvyy0IajGCc5V52Q%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card,Senior Data Scientist,SoFi,"Cottonwood Heights, UT","Employee Applicant Privacy NoticeWho we are:Shape a brighter financial future with us.Together with our members, we’re changing the way people think about and interact with personal finance.We’re a next-generation fintech company using innovative, mobile-first technology to help our millions of members reach their goals. The industry is going through an unprecedented transformation, and we’re at the forefront. We’re proud to come to work every day knowing that what we do has a direct impact on people’s lives, with our core values guiding us every step of the way. Join us to invest in yourself, your career, and the financial world.The roleSoFi’s Credit team manages credit risk activities for our lending products (Student Loan Refinance, Private Student Loan, Personal Loan, Credit Card, and Mortgage) - including credit strategies/policies for new account origination and portfolio management, collections/recovery strategies and operations, and risk and operational data science and analytics. The team designs data-driven strategies to ensure the growth in lending is consistent with the company’s risk appetite and helps create the products and experiences that put our members’ interests first.The Senior Credit Strategy Analyst / Senior Data Scientist will work in the Credit team and have responsibilities to analyze and evaluate data to develop and propose value-added credit risk strategies and models for SoFi’s lending products, including Personal Loan, Student Loan Refinance, Private Student Loan, and Credit Card. The initial focus of the role will be on Student Loan Refinance but the candidate may get opportunities to work on other lending products in the future.The Senior Analyst will collaborate with cross-functional teams such as Business Units, Capital Markets, Product and Engineering, and use business knowledge and quantitative and analytical skills to drive revenue, control risk, and provide value to the company and consumers.The ideal candidate will possess a data-driven analytics background and the strategic acumen to direct a function that draws strategic insights from data using database and statistical analysis tools to inform decisions and support SoFi’s overarching strategic goals relative to loss prevention and profit optimization. They bring new ways of thinking, data sources, technologies, and capabilities to SoFi.What you’ll do: Innovate… Bring your brightest ideas to building risk strategies. This means you will architect the pre-screen and underwriting strategies. Data Driven… Your deep analysis will power the future of lending with an optimal real-time data ecosystem – including multi-product internal, bureau, third-party, and alternative data sources and uses. Iterate, learn, innovate… We are all responsible for innovation and must embrace data-driven decisions.Control the Risk and Drive Performance Outcomes … Understand credit risk and develop approaches to mitigate loss and responsibly grow revenue. Monitor the performance of strategies and portfolios. Document and communicate results and escalate issues as necessary. Identify gaps/opportunities and drive actions. Grow, Grow, Grow!… Be inspired by dynamic leaders and our rapidly growing business. We want YOU to be an inspired leader of tomorrow, so we are recruiting the best, brightest, and passionately quantitative team members.What you’ll need:4+ years of related experienceBusiness acumen and work experience in the consumer lending business (loans or credit cards)Direct experience in the credit strategy analytical life cyle, including strategy and decision tree development, presentation, implementation validation, and post-implementation monitoringProven analytical skills in conducting sophisticated analysis using customer performance data, bureau attributes, and other 3rd party variables to solve business problemsProficient skills in Excel, SQL and PythonA demonstrated ability to synthesize and communicate analysis to business partners and senior managementHigh motivation to drive results, eager to learn, and able to work collaboratively in a fluid environmentKnowledge/skills in analytical and modeling techniques such as Decision Trees, regression, logistic regression, A/B Testing, and TableauPreferred: 4+ years of consumer lending credit strategy work experiencePreferred: Experience in analyzing and testing credit strategies or models to meet the fair lending requirementsPreferred: Advanced degree (Master’s or PhD) with a quantitative major such as Statistics, Mathematics, Engineering, or Computer ScienceCompensation And BenefitsThe base pay range for this role is listed below. Final base pay offer will be determined based on individual factors such as the candidate’s experience, skills, and location.To view all of our comprehensive and competitive benefits, visit our Benefits at SoFi page!SoFi provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion (including religious dress and grooming practices), sex (including pregnancy, childbirth and related medical conditions, breastfeeding, and conditions related to breastfeeding), gender, gender identity, gender expression, national origin, ancestry, age (40 or over), physical or medical disability, medical condition, marital status, registered domestic partner status, sexual orientation, genetic information, military and/or veteran status, or any other basis prohibited by applicable state or federal law.Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.New York applicants: Notice of Employee RightsSoFi is committed to embracing diversity. As part of this commitment, SoFi offers reasonable accommodations to candidates with physical or mental disabilities. If you need accommodations to participate in the job application or interview process, please let your recruiter know or email accommodations@sofi.com.Due to insurance coverage issues, we are unable to accommodate remote work from Hawaii or Alaska at this time.Internal EmployeesIf you are a current employee, do not apply here - please navigate to our Internal Job Board in Greenhouse to apply to our open roles.",Not Applicable,Full-time,Engineering and Information Technology,Financial Services
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-rex-3754714278?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=ClnjmreYc26GYtodF0H3zA%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card,Machine Learning Engineer,Rex,"Austin, TX","Rex is an ecosystem that incubates, launches and operates tech startups across a number of sectors at the intersection of technology and real estate: Services, FinTech, InsureTech, Data Services, and more. We are creating the Future of Real Estate by building and launching multiple tech companies committed to serving and empowering people everywhere.We are launching synergistic tech startups that will scale via real estate into numerous industries creating a flywheel effect where each launch strengthens the value of the network, increases the talent density, accelerates cross-pollination of ideas, and creates mutually beneficial corporate and technical infrastructure.Review our initiatives page for more details on the current companies and our culture page to understand who we are.We are not actively hiring but interested in talking with people who feel they would fit well within the Rex ecosystem. Contact talent@rex.com for more information. Job Role OverviewWe look for talented Machine Learning Engineers interested in solving complex problems that help to serve customers. This is a high impact role that will support all startups each solving a unique problem within the residential real-estate industry. This role will report to VP of Data & Machine Learning and work alongside a talented team of Machine Learning and Data Engineers.What You’ll DoDesign, train and deploy machine learning and/or natural language understanding modelsWork across Rex companies to implement new features related to machine learning and engineer real-time data pipelines to incorporate them into the company’s modelsApply research and existing academic work to real-life problemsWrite production quality code, scale solutions for high-throughput and low-latency requirementsImplement model observability and system performanceCollaborate with product, design and user research partners as well as the data engineers in the Rex Ecosystem companies to design and architect innovative machine learning solutions to improve the customer experienceWhat You Offer3+ years of experience as machine learning engineer or applied machine learning scientistExperience with machine learning pipelines and concepts such as large-scale training, batch feature extraction, real-time serving platformsExperience with common ML/NLP libraries experience with BERT, SpaCy, NLTK, PyTorch, TensorFlow, KerasExperience with machine learning techniques and advanced analytics (e.g. regression, classification, clustering, time series, causal inference, text analytics)Experience working with datasets that reflect real life problems such as noisy, highly imbalanced datasetsPassion for working and learning in a fast-growing companyBefore you apply, review these resources to better understand our culture and mission:Rex ecosystem initiativesRex news & Op-EdsWhat We OfferCompetitive salary and early-in equity awardsCompetitive and comprehensive medical, dental, and vision plansPeace of mind through company-paid short-term disability, long-term disability and life insurance401(K) with employer matchUnlimited (discretionary) PTO in addition to Holidays and your birthday offMonthly gym membership stipendHealth Savings Account with employer contributionDependent Flexible Spending AccountMental health telecounseling optionsWe are committed to serving others with a focus on faith, family, and freedomFrom the top-down, we are committed to investing in the development of all team members in both a professional and personal setting. We host monthly company socials where employees and family members get together to build our community. Regular performance evaluations are intended to provide a feedback loop, providing opportunities for consistent growth on both ends.",Entry level,Full-time,Engineering and Information Technology,Software Development
https://www.linkedin.com/jobs/view/senior-data-scientist-innovation-at-domino-s-3755534339?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=1TRmt0V5QFxsTJID8thdHA%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card,Senior Data Scientist - Innovation,Domino's,"Ann Arbor, MI","Job DescriptionSummary: The Analytics & Insights team has been a key contributor to driving Domino’s industry-leading growth by pairing strategic thought leadership with the latest analytic techniques in the fields of data science, machine learning, artificial intelligence, and primary research. The A&I team leverages their skills to drive outstanding consumer and employee experiences to fuel future growth.The Innovation Data Science team works to create best-in-class technology-driven customer and team member experiences in & around stores and during delivery by continuously testing new concepts, platforms, and technologies. As a data scientist on this team, you will work cross-functionally with the digital innovation, technology, and operations innovation teams to identify opportunities for innovative tech solutions and generate insights that inform our national marketing campaigns. Leveraging your knowledge of statistics and machine learning, combined with creative analytical thinking and the ability to identify actionable business recommendations will enable us to continue to build Domino’s techquity. You will be solving difficult, non-routine problems and developing the machine learning and artificial intelligence components of Domino’s next-generation smart applications.For this role, we are seeking a creative problem solver with strong analytic and programming skills. The candidate should be skilled in using multiple data sources, SQL, Python, and machine learning algorithms. The ideal candidate will need to collaborate on advanced machine learning model design and testing and have strong communication skills to interpret model results and impacts for our clients. This role will also require partnering with IT specialists on data/model staging, integrating with existing platforms, and improving technical and operational algorithm/data uses. Candidate will design and build simulation experiments to model and optimize business and operations processes.Responsibilities And DutiesDevelop a strong understanding of the business, the challenges, and demonstrate the ability to identify business opportunities that can be acted uponResearch, develop, and implement advanced machine learning solutions and statistical analysis techniques to solve complex business problems, provide meaningful recommendations and actionable strategies to internal stakeholdersSimulate, analyze, and optimize operations processes using AnyLogic, Python, and ROwn data science & analytical solutions end-to-end, from identifying business problems, crafting ML-based solutions, socializing proposed architecture with partners, implementing solutions, tracking results, and presenting to stakeholdersConsult and share novel approaches of machine learning with other team membersEfficiently prioritize competing tasks in dynamic business environmentDevelop, train, and test models for object detection, classification, and segmentation on images of different quality including noisy and low-quality imagesServe as a mentor and consultant guiding best practices in code review, data processing, modeling, AI, and ML developmentUse visualization, reporting and other tools to improve the ways in which our team accesses and interprets datasetsQualificationsBachelor's degree in Statistics, Mathematics, Engineering, Computer Science, or related field4+ years of experience in a quantitative or technical work environmentStrong experience solving business problems with data science, emphasis on business outcomesProficient in SQLProficient in R or PythonKnowledge of a variety of predictive modeling, machine learning and generative AI techniques (classification, predictive, artificial neural networks, image recognition, LLMs, etc.) and their real-world applicationKnowledge of advanced statistical techniques and concepts (regression, probability, properties of distributions, statistical tests, etc.) and experience with applicationsAbility to self-start and self-direct work in a dynamic, cross-functional environmentExcellent communication skills with the ability to engage, influence, and encourage partners and team members to drive collaboration and alignmentExperience creating engaging and compelling stories and presentations from data and effectively communicating analysis results with a diverse non-technical audienceThe following are a plus but not required:Master’s degree in related fieldExperience designing, building, and evaluating simulation models in AnyLogic or similar toolsExperience with JavaAbility to quickly learn and apply new programming languages, technologies, and frameworksAdditional InformationThis role is onsite in Ann Arbor, MI and will require full relocation for non-local candidatesAll your information will be kept confidential according to EEO guidelines.",Mid-Senior level,Full-time,Engineering and Information Technology,Restaurants
https://www.linkedin.com/jobs/view/data-scientist-at-shyftlabs-3733750256?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=Q6Bv5hUgahFsiiFqJI2jpw%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,Data Scientist,ShyftLabs,"Denver, CO","Position Overview:Here at ShyftLabs, we are searching for an experienced Data Scientist who can derive performance improvement and cost efficiency in our product through a deep understanding of the ML and infra system, and provide a data driven insight and scientific solution.ShyftLabs is a growing data product company that was founded in early 2020, and works primarily with Fortune 500 companies. We deliver digital solutions built to help accelerate the growth of businesses in various industries, by focusing on creating value through innovation.Job Responsibilities:Data Analysis and research: analyzing a large dataset with queries and scripts, extracting valuable signals out of noise, and producing actionable insights into how we could complete and improve a complex ML and bidding system.Simulation and Modelling: validating and quantifying the efficiency and performance gain from hypotheses through rigorous simulation and modelling.Experimentation and Causal Inference: developing a robust experiment design and metric framework, and providing reliable and unbiased insights for product and business decision making.Basic Qualifications:Master's degree in a quantitative discipline or equivalent.5+ years minimum of relevant professional experience.Distinctive problem-solving skills, good at articulating product questions, pulling data from large datasets and using statistics to arrive at a recommendation.Excellent verbal and written communication skills, with ability to present information and analysis results effectively.Ability to build positive relationships within ShyftLabs and with our stakeholders, and work effectively with cross-functional partners in a global company.Statistics: must have strong knowledge and experience in experimental design, hypothesis testing, and various statistical analysis techniques such as regression or linear models.Machine Learning: must have deep understanding of ML algorithms (i.e. deep learning, random forest, gradient boosted trees, k-means clustering, etc.) and its development, validation, and evaluation.Programming: experience with Python, R or other scripting language, and database language (e.g. SQL) or data manipulation (e.g. Pandas).We are proud to offer a competitive salary alongside a strong healthcare insurance and benefits package. The role is able to be fully remote anywhere within the United States. We pride ourselves on the growth of our employees, offering extensive learning and development resources.ShyftLabs is an equal-opportunity employer committed to creating a safe, diverse and inclusive environment. We encourage qualified applicants of all backgrounds including ethnicity, religion, disability status, gender identity, sexual orientation, family status, age, nationality, and education levels to apply. If you are contacted for an interview and require accommodation during the interviewing process, please let us know.",Not Applicable,Full-time,Engineering and Information Technology,"Transportation, Logistics, Supply Chain and Storage"
https://www.linkedin.com/jobs/view/data-scientist-entry-level-at-hiremefast-llc-secure-your-next-job-career-accelerator-3754901905?refId=%2BN5jYp%2FvB1NcLulycktsSw%3D%3D&trackingId=NJwdhY23SiN2YfetY75mIQ%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,Data Scientist (Entry Level),HireMeFast LLC - Secure Your Next Job - Career Accelerator,"Los Angeles, CA","This is a remote position.Job Title: Data Scientist (Entry Level)Location of client: Phoenix, Arizona.Employment Type: Full-TimeSalary: $60,000 - $70,000 per annumExperience Required: Minimum 1 year of project experienceHow to Apply: visit hiremefast.net  to learn more & apply with your resume and cover letter there on the website.About us: HireMeFast is a leading staffing and recruitment agency specializing in connecting businesses with top-tier talent across various industries. Our mission is to bridge the gap between exceptional candidates and organizations needing their skills, expertise, and unique qualities.Our team of experienced and dedicated recruitment specialists utilizes innovative sourcing strategies, and a vast network to identify and attract top talent. We conduct comprehensive procedures to ensure that only the most qualified candidates are presented to our clients.RequirementsResponsibilities:Partner with engineers, product managers, and business partners to identify algorithmic problems, brainstorm possible approaches, and recommend the best path forward. Develop algorithms iteratively, building in the right level of complexity to solve the business problem at hand and support future improvements. Define success criteria for your models so that you can measure impact and changes over time. You'll be expected to communicate findings and drive continuous improvements. Collaborate with Software Engineers to implement algorithms in production that scale gracefully. Collaborate with stakeholders to prioritize projects and define requirements. Carry out analysis of data produced by our hardware systems and create insightful visualizations to share your findings. Contribute to internal libraries to help other teams with their data science needs including visualization, prediction, optimization, and inference. Requirements & Experience:Advanced proficiency with Python and libraries commonly used for data analysis, e.g., Pandas, NumPy, SciPy, and Matplotlib. Strong understanding of data modeling and statistical analysis. Knowledge of optimization and predictive modeling techniques and experience applying them to real-world problems. Skilled at translating a general question or problem into a clearly defined algorithmic solution. Ability to communicate clearly with both technical and non-technical audiences. Ability to work independently and manage multiple projects simultaneously. Nice to haves:1-year Experience with Data Bricks or PySpark 1 year Experience with product ionizing data models BenefitsSpecial Benefits you will love:Flexible vacation, unlimited paid holidays, and paid sick days 401(k) with up to 2% employer match Health, vision, and dental insurance Why HireMeFast LLC?At HireMeFast, we understand that finding the right individuals to join your team is crucial for success and growth of your organization. We are committed to streamlining the hiring process for our clients, ensuring they have access to a diverse pool of highly qualified candidates who are a perfect fit for their specific needs.",Entry level,Full-time,Engineering and Information Technology,Software Development
